strategy,n,hit,roi,p,roi_early,roi_late,bh_threshold,survives_fdr
elo | line 3-7 | OU any | edge>=1.5pt,722,0.4903047091412742,-0.06396373709393095,0.0723348964348402,-0.06980519480519477,-0.057024793388429716,0.007696362677912494,False
linear | line>7 | ATS dogs | edge>=3pt,206,0.49029126213592233,-0.06398940864960279,0.33818714292126884,-0.12440191387559804,0.04607721046077215,0.0205851344227728,False
lean_qb | all games | ATS any | edge>=1pt,1740,0.4902298850574713,-0.06410658307210028,0.005148205381281705,-0.048491275426588216,-0.08258241131515907,0.0011597258829731155,False
neural_qbfeat | wk1-6 | ML favs | edge>=0.05,430,0.6534883720930232,-0.06412482228420102,0.05732238396747056,-0.06301828585529212,-0.06550944116644827,0.006299420137058514,False
linear | line 3-7 | ML favs | edge>=0.10,272,0.6617647058823529,-0.0642226852429041,0.11727687438885012,-0.1258450314689902,0.02118372443886431,0.010384818133895626,False
lean_qb | total<=44 | OU over | edge>=0.0pt,914,0.49015317286652077,-0.06425303361846028,0.04220916599545107,-0.061555312157721746,-0.06649662962288208,0.005139694254085399,False
neural_qbfeat | wk1-6 | OU over | edge>=1.5pt,304,0.4901315789473684,-0.0642942583732057,0.241843125986158,-0.10638297872340419,-0.027886224205242574,0.01657880864522931,False
linear_qb | total<=44 | OU over | edge>=0.0pt,706,0.49008498583569404,-0.0643832088591295,0.0736821830592473,-0.0783699059561128,-0.05463286713286709,0.007775434897206116,False
linear | line<=3 | ML favs | edge>=0.10,146,0.5684931506849316,-0.06439406118484615,0.3442313612064532,-0.03404401375057468,-0.12092846326829301,0.02108592514496574,False
ensemble | wk14+ | OU under | edge>=0.0pt,302,0.4900662251655629,-0.06441902468392527,0.24249291598620365,0.016129032258064554,-0.1935736677115987,0.016605166051660517,False
lean | all games | OU any | edge>=3.0pt,847,0.4899645808736718,-0.06461307287753565,0.04925264617849635,-0.06567796610169487,-0.06327272727272723,0.005745914602003164,False
lean | all games | OU over | edge>=0.0pt,1443,0.48995148995148996,-0.06463806463806461,0.010212204958603298,-0.08139977177634077,-0.04808414725770093,0.0021085925144965737,False
lean_qb | total>=48 | ATS away | edge>=1pt,247,0.4898785425101215,-0.06477732793522263,0.2881046804750141,-0.01721355567509409,-0.16783216783216778,0.01855561412756985,False
ensemble | total>=48 | ATS dogs | edge>=1pt,345,0.48985507246376814,-0.06482213438735174,0.20860207473259249,-0.045454545454545414,-0.10458567980691871,0.015076436478650502,False
lean | wk14+ | OU over | edge>=1.5pt,345,0.48985507246376814,-0.06482213438735175,0.20860207473259232,-0.06260206859009251,-0.06690500510725225,0.015050079072219294,False
neural_qbfeat | total>=48 | ATS any | edge>=0pt,688,0.4898255813953488,-0.06487843551797036,0.07521470425090421,-0.04956896551724134,-0.09659090909090905,0.007933579335793358,False
lean | total>=48 | ATS home | edge>=1pt,196,0.4897959183673469,-0.0649350649350649,0.3432140936350101,-0.0013986013986013563,-0.19008264462809915,0.021006852925672115,False
elo | wk1-6 | ML favs | edge>=0.05,371,0.6738544474393531,-0.06498485840726723,0.061605085981588315,-0.0830582280484077,-0.041921908190351784,0.006721138639957829,False
linear | wk14+ | ML favs | edge>=0.05,386,0.6839378238341969,-0.06521847643784795,0.051103313309261406,-0.035870125544995836,-0.09880603357077869,0.005824986821296785,False
linear_qb | wk1-6 | ML favs | edge>=0.00,668,0.6586826347305389,-0.06526552749810206,0.01466642727698741,-0.0902963625259791,-0.037715866303897776,0.0027148128624143383,False
linear | wk1-6 | ATS home | edge>=0pt,384,0.4895833333333333,-0.06534090909090905,0.18106241957640118,-0.059844677935130146,-0.07125307125307122,0.013916710595677385,False
ensemble | all games | OU over | edge>=1.5pt,956,0.4895397489539749,-0.06542411563332062,0.03438650601299561,-0.09521757862990088,-0.041879468845760943,0.0044807590933052185,False
lean | wk14+ | ML any | edge>=0.00,755,0.6490066225165563,-0.06542506591573477,0.015258246821779592,-0.09690800008680767,-0.03124607937089596,0.0028202424881391673,False
lean_qb | line<=3 | ML any | edge>=0.00,933,0.5198285101822079,-0.06548651447517033,0.030190517152420486,-0.06152694575527819,-0.0694038703089229,0.003979968371112283,False
lean_qb | total>=48 | ML favs | edge>=0.10,70,0.6857142857142857,-0.06560747766562383,0.4001963792278487,-0.06071517908682935,-0.07628158365572088,0.023668950975224038,False
lean | line 3-7 | OU any | edge>=3.0pt,327,0.4892966360856269,-0.06588824020016677,0.2134470522111463,-0.020979020979020935,-0.13223140495867763,0.015313653136531366,False
linear_qb | wk14+ | ATS dogs | edge>=3pt,186,0.489247311827957,-0.06598240469208207,0.3482329122086787,-0.13519813519813514,0.05138339920948621,0.021296784396415393,False
lean_qb | all games | ATS home | edge>=1pt,928,0.4892241379310345,-0.06602664576802504,0.03542839193773863,-0.0770097670924117,-0.054054054054054015,0.004665260938323669,False
neural_qbfeat | wk14+ | ATS away | edge>=1pt,278,0.4892086330935252,-0.06605624591236098,0.2503079831379706,-0.13111888111888106,0.017138599105812263,0.017000527148128625,False
neural_qbfeat | all games | OU over | edge>=0.0pt,1296,0.48919753086419754,-0.06607744107744104,0.012838263617216948,-0.0660334690185436,-0.06611570247933879,0.002398523985239853,False
linear_qb | line<=3 | OU over | edge>=3.0pt,231,0.48917748917748916,-0.0661157024793388,0.29450470466937195,-0.10675562969140948,-0.029806259314456,0.018845545598313126,False
lean | total<=44 | ML favs | edge>=0.10,192,0.6979166666666666,-0.06616746179065268,0.15021328193133465,-0.0041127586766873435,-0.11443223087929236,0.012229836584080127,False
lean_qb | total<=44 | OU over | edge>=1.5pt,689,0.48911465892597966,-0.06623565114131148,0.0691161239015436,-0.06666666666666662,-0.06587263004375302,0.007380073800738008,False
ensemble | total<=44 | ATS away | edge>=0pt,503,0.48906560636182905,-0.0663292969455991,0.12003607303051846,-0.04545454545454543,-0.085378499827169,0.010490247759620454,False
lean | total>=48 | ML favs | edge>=0.10,69,0.6811594202898551,-0.06633106143620167,0.40375055083534767,-0.1123007460211587,0.038742503329414445,0.023827095413811283,False
ensemble | line<=3 | OU any | edge>=3.0pt,364,0.489010989010989,-0.06643356643356639,0.18556671575527184,-0.0609336609336609,-0.0721178263077704,0.014101212440695836,False
lean_qb | all games | OU over | edge>=3.0pt,544,0.4889705882352941,-0.06651069518716575,0.10494458873477418,-0.10810810810810809,-0.02870813397129182,0.009488666315234581,False
linear_qb | wk14+ | ATS any | edge>=1pt,587,0.4889267461669506,-0.06659439368127608,0.09170162704193022,-0.11233352634626517,-0.013986013986013944,0.008908803373748024,False
neural_qbfeat | total<=44 | ATS away | edge>=3pt,223,0.48878923766816146,-0.0668569099062372,0.297693152003365,-0.045454545454545414,-0.09270927092709268,0.018950975224037957,False
ensemble | wk1-6 | ML favs | edge>=0.00,718,0.6532033426183844,-0.0668794585015373,0.010268380306030724,-0.07823960902510016,-0.05367157265185276,0.002134949920927781,False
elo | line<=3 | ATS dogs | edge>=3pt,221,0.48868778280542985,-0.06705059646236113,0.2984878657609134,0.002754820936639161,-0.12369597615499253,0.019003690036900372,False
lean_qb | wk7-13 | ATS any | edge>=3pt,221,0.48868778280542985,-0.06705059646236113,0.2984878657609134,-0.10244233378561733,-0.012539184952978014,0.018977332630469163,False
ensemble | line<=3 | ML favs | edge>=0.05,288,0.5694444444444444,-0.06726601569298281,0.16216582442022096,-0.0773683482113369,-0.0525010681661576,0.012915129151291513,False
elo | total<=44 | ATS away | edge>=1pt,393,0.48854961832061067,-0.06731436502428866,0.16332793305097296,-0.08741258741258738,-0.04997845756139589,0.01304691618344755,False
vegas | total<=44 | ML favs | edge>=0.00,1073,0.6579683131407269,-0.06735235950301549,0.001467518166005891,-0.07401211665585836,-0.061796869775515816,0.0005007907221929362,False
vegas | total<=44 | ML any | edge>=0.00,1073,0.6579683131407269,-0.06735235950301549,0.001467518166005891,-0.07401211665585836,-0.061796869775515816,0.00047443331576172906,False
linear_qb | total>=48 | ATS any | edge>=0pt,688,0.4883720930232558,-0.0676532769556025,0.06357083845843815,-0.02488244514106579,-0.15624999999999997,0.006905640484976279,False
ensemble | wk7-13 | OU over | edge>=0.0pt,471,0.4883227176220807,-0.06774753908511866,0.12445501643265496,-0.04545454545454539,-0.08866442199775527,0.010648392198207696,False
elo | total<=44 | OU over | edge>=0.0pt,1067,0.48828491096532334,-0.06781971542983722,0.020508928379747726,-0.05135895032802246,-0.08153701968134952,0.0033210332103321034,False
linear | wk1-6 | ML favs | edge>=0.05,418,0.6507177033492823,-0.0679558138407791,0.047469520176708656,-0.0771736415063216,-0.05552728215690158,0.005535055350553506,False
lean_qb | line>7 | ATS away | edge>=0pt,336,0.4880952380952381,-0.06818181818181815,0.19186221160805675,-0.07712193020249891,-0.05309090909090906,0.014364786505007908,False
linear | line 3-7 | ATS home | edge>=0pt,500,0.488,-0.06836363636363633,0.11016287362879977,-0.1136363636363636,-0.02236070381231668,0.00977859778597786,False
linear_qb | wk14+ | ML favs | edge>=0.05,394,0.6776649746192893,-0.06854968357371502,0.04059619378976754,-0.05604386996379173,-0.08311689503142783,0.005007907221929363,False
linear | wk14+ | ATS home | edge>=0pt,412,0.4878640776699029,-0.06862312444836713,0.1456363977613617,-0.134020618556701,-0.010425354462051664,0.011887190300474434,False
elo | total<=44 | OU any | edge>=0.0pt,1068,0.48782771535580527,-0.06869254341164449,0.01888473656712992,-0.05331088664421994,-0.08153701968134952,0.0031628887717448603,False
lean_qb | total<=44 | ATS away | edge>=0pt,449,0.48775055679287305,-0.06883984612269686,0.12748974976878297,-0.08181818181818178,-0.05743628756181053,0.01080653663679494,False
ensemble | total<=44 | ML favs | edge>=0.10,170,0.6882352941176471,-0.06891441089642986,0.16843242141904485,-0.061126119493654256,-0.07767623872455238,0.013231418028466,False
elo | wk7-13 | ATS dogs | edge>=1pt,484,0.48760330578512395,-0.0691209616829451,0.11205771859617221,-0.023760330578512345,-0.12355371900826442,0.009910384818133895,False
linear_qb | line<=3 | OU any | edge>=0.0pt,927,0.48759439050701187,-0.06913798175934094,0.027716887140642816,-0.05375494071146242,-0.08429044189215491,0.003716394306800211,False
lean_qb | line<=3 | OU any | edge>=0.0pt,927,0.48759439050701187,-0.06913798175934094,0.027716887140642844,-0.062055335968379394,-0.07611446369476343,0.0037427517132314183,False
elo | total>=48 | ATS dogs | edge>=0pt,443,0.48758465011286684,-0.06915657705725421,0.12831417304270035,-0.02949224688355119,-0.1515151515151515,0.010885608856088561,False
lean | wk7-13 | ATS away | edge>=1pt,279,0.4874551971326165,-0.06940371456500485,0.22628273694675555,-0.016174010039040652,-0.14420062695924762,0.015867158671586716,False
lean | line<=3 | ATS home | edge>=3pt,156,0.48717948717948717,-0.06993006993006987,0.3629853209118652,-0.005121638924455784,-0.12406417112299459,0.022034791776489194,False
lean_qb | line>7 | ATS away | edge>=3pt,117,0.48717948717948717,-0.06993006993006988,0.4315501418795044,-0.05853051058530507,-0.08884297520661154,0.024934106483921983,False
linear | wk7-13 | OU under | edge>=1.5pt,310,0.4870967741935484,-0.0700879765395894,0.19762280863935572,-0.05519480519480515,-0.09569377990430619,0.014549288350026357,False
ensemble | wk14+ | ATS any | edge>=0pt,735,0.48707482993197276,-0.0701298701298701,0.04683688480417504,-0.10542598762494045,-0.0319340715941282,0.0055086979441222985,False
elo | all games | OU over | edge>=0.0pt,1390,0.4870503597122302,-0.0701765860039241,0.006205741115458437,-0.07410598879793187,-0.06689083703614744,0.0013442277279915656,False
ensemble | wk1-6 | OU over | edge>=0.0pt,462,0.487012987012987,-0.07024793388429748,0.11464538908863041,-0.04545454545454543,-0.09090909090909087,0.010147601476014761,False
linear | all games | OU over | edge>=0.0pt,1296,0.4868827160493827,-0.07049663299663295,0.007942840964416555,-0.05584617559734196,-0.08492273423360708,0.001686874011597259,False
lean_qb | line<=3 | ATS away | edge>=1pt,263,0.4866920152091255,-0.07086069823712404,0.23043931702486617,0.011533242876526502,-0.15644820295983086,0.015998945703742752,False
lean_qb | all games | OU over | edge>=1.5pt,931,0.4865735767991407,-0.07108680792891316,0.023319797374583794,-0.08713775307661767,-0.05554487795502591,0.0034264628360569324,False
elo | wk14+ | ML any | edge>=0.10,219,0.5707762557077626,-0.07111458688503075,0.2516533879710272,-0.035708217306883436,-0.11324816668302608,0.01713231418028466,False
vegas | line>7 | OU under | edge>=0.0pt,594,0.48653198653198654,-0.07116620752984387,0.0698454674257414,-0.002066115702479299,-0.1716754320060105,0.007432788613600422,False
vegas | line>7 | OU any | edge>=0.0pt,594,0.48653198653198654,-0.07116620752984387,0.0698454674257414,-0.002066115702479299,-0.1716754320060105,0.007406431207169215,False
linear_qb | total>=48 | ATS away | edge>=3pt,146,0.4863013698630137,-0.07160647571606472,0.36767711199608777,-0.05437553101104499,-0.11888111888111884,0.022298365840801266,False
linear_qb | line>7 | ATS any | edge>=1pt,471,0.4861995753715499,-0.0718008106543138,0.10348632722998766,-0.04219671113869061,-0.12053115423901938,0.009435951502372168,False
elo | wk7-13 | ATS home | edge>=1pt,362,0.4861878453038674,-0.07182320441988946,0.15353327534657812,-0.008384819064430673,-0.15559440559440554,0.01238798102266737,False
linear | line 3-7 | ATS home | edge>=1pt,395,0.4860759493670886,-0.07203682393555808,0.13478822703712262,-0.15151515151515146,0.01547388781431339,0.011360042171850292,False
elo | line 3-7 | OU over | edge>=0.0pt,533,0.48592870544090055,-0.07231792597646251,0.08101592941911573,-0.09890909090909088,-0.048827497590748434,0.008249868212967843,False
neural_qbfeat | wk14+ | ML favs | edge>=0.10,189,0.6666666666666666,-0.07261558618343839,0.14091118427673732,-0.10875773763432516,-0.03450918737109041,0.011676331049024775,False
ensemble | wk7-13 | ATS away | edge>=1pt,278,0.4856115107913669,-0.07292347939829949,0.2044363788823946,-0.015055008685581898,-0.1480090157776108,0.014839219820769637,False
neural_qbfeat | wk1-6 | ATS home | edge>=0pt,416,0.4855769230769231,-0.07298951048951044,0.11990944388013534,-0.07014106583072098,-0.07658102766798415,0.010463890353189247,False
elo | line<=3 | ML any | edge>=0.00,933,0.5123258306538049,-0.07299877241466173,0.016429388054349892,-0.08692992925345394,-0.059216135371592225,0.0028993147074327886,False
lean | wk14+ | OU any | edge>=1.5pt,484,0.4855371900826446,-0.0730653643876784,0.09303170687583998,-0.04162102957283676,-0.10638297872340421,0.00893516078017923,False
elo | wk14+ | OU under | edge>=3.0pt,138,0.4855072463768116,-0.07312252964426871,0.37128704136021135,-0.02325581395348833,-0.15559440559440552,0.022430152872957302,False
neural_qbfeat | wk7-13 | OU any | edge>=0.0pt,896,0.48549107142857145,-0.07315340909090905,0.022039966050696073,-0.03775659824046917,-0.1170454545454545,0.003347390616763311,False
ensemble | total>=48 | ATS any | edge>=0pt,688,0.48546511627906974,-0.07320295983086678,0.04472451293019278,-0.04134012539184949,-0.13920454545454541,0.005245123879810227,False
linear_qb | wk7-13 | OU under | edge>=1.5pt,309,0.4854368932038835,-0.07325684024713146,0.1788271580694494,-0.05015673981191216,-0.11749571183533443,0.013863995782814973,False
linear | total<=44 | OU any | edge>=1.5pt,754,0.4854111405835544,-0.07330600434048706,0.0353378081612168,-0.10909090909090904,-0.043120693487441596,0.004638903531892462,False
elo | total>=48 | ML any | edge>=0.05,371,0.6091644204851752,-0.07352402684584344,0.07576042659236823,-0.09243428534671404,-0.03630863811613017,0.008012651555086979,False
lean_qb | wk7-13 | ATS away | edge>=1pt,270,0.48518518518518516,-0.07373737373737368,0.20606231626742885,0.01818181818181823,-0.21818181818181812,0.014891934633632052,False
lean_qb | wk7-13 | ATS any | edge>=1pt,606,0.48514851485148514,-0.07380738073807377,0.05755291532376773,-0.020838760093774382,-0.1457375309515387,0.006378492356352135,False
lean_qb | wk7-13 | ATS home | edge>=1pt,336,0.4851190476190476,-0.07386363636363631,0.1574321922647449,-0.05583003952569166,-0.09569377990430618,0.01257248286768582,False
linear | wk1-6 | OU over | edge>=0.0pt,470,0.4851063829787234,-0.07388781431334618,0.09419193683242436,-0.04152637485970816,-0.10853023628354021,0.009014232999472852,False
neural_qbfeat | total>=48 | ML favs | edge>=0.05,356,0.648876404494382,-0.07399473556219768,0.04609520400813385,-0.08833585625141177,-0.041922774748137104,0.005429625724828677,False
